Date,Weight,"Fat mass",Comments
"2014-01-09 06:10:05",173.2,38.2,
"2014-01-08 05:59:50",172.5,37.6,
"2014-01-07 06:03:52",172.4,37.5,
"2014-01-06 05:35:10",174.5,37.7,
"2014-01-05 07:50:30",174.6,37.6,
"2014-01-03 09:47:13",175,38.5,
"2013-12-31 11:09:06",173.2,37.5,
"2013-12-30 11:38:32",173.1,37.3,
"2013-12-30 11:31:48",173.8,37.6,
"2013-12-13 06:01:23",170.4,38.5,
"2013-12-12 06:21:50",169.9,37.6,
"2013-12-10 06:47:37",170.5,36.9,
"2013-12-09 06:50:33",170.4,35.7,
"2013-12-06 08:48:55",169.8,38.6,
"2013-12-04 05:51:42",174.3,38.1,
"2013-12-02 06:36:14",174.1,38.7,
"2013-11-20 06:44:12",172.8,38.2,
"2013-11-13 06:21:32",173.8,39.6,
"2013-11-12 06:17:51",172.8,37.9,
"2013-11-11 06:12:18",174.3,37.4,
"2013-11-07 07:20:12",172.6,38.5,
"2013-11-04 06:11:21",172.3,36.6,
"2013-10-29 06:27:05",172.1,37.7,
"2013-10-28 06:20:20",172.6,37.7,
"2013-10-24 06:04:53",173,36.8,
"2013-10-21 05:57:50",173.1,37.3,
"2013-10-17 06:07:06",171.7,37.4,
"2013-10-16 05:53:11",171.7,36.5,
"2013-10-14 06:04:02",172,36.6,
"2013-10-09 06:31:17",171,38.1,
"2013-10-08 06:13:05",171.5,37.6,
"2013-10-07 06:13:29",172,35.4,
"2013-10-03 06:26:10",171.4,37,
"2013-10-02 06:10:03",171.7,36.9,
"2013-10-01 06:09:04",172.1,36,
"2013-09-30 06:22:52",171.3,35.3,
"2013-09-29 06:05:13",171.4,37.5,
"2013-09-28 09:40:07",170.2,37.5,
"2013-09-27 05:46:24",170.7,36.5,
"2013-09-26 06:04:47",170.3,36,
"2013-09-25 06:38:23",171.5,36,
"2013-09-23 06:28:43",171.5,36.1,
"2013-09-22 08:13:26",169.3,36.5,
"2013-09-19 14:46:07",167.8,36.5,
"2013-09-11 06:32:24",169.9,35.8,
"2013-09-10 06:01:59",171.3,35.4,
"2013-09-09 05:58:37",171.3,35,
"2013-09-07 07:20:50",171.7,37.3,
"2013-09-06 06:20:56",170.9,37.6,
"2013-09-05 06:59:45",170.2,36.6,
"2013-09-04 07:06:11",171.7,37.6,
"2013-09-03 06:52:46",172.5,36.4,
"2013-08-30 07:08:03",170.3,36.6,
"2013-08-29 07:24:04",171.4,34.8,
"2013-08-26 06:48:21",171.5,34.4,
"2013-08-25 09:05:55",170.6,36.1,
"2013-08-24 07:09:46",172.1,36.5,
"2013-08-23 06:09:56",170.4,35.6,
"2013-08-22 06:28:59",169,36.9,
"2013-08-21 06:53:10",170,36.6,
"2013-08-20 07:15:40",171.7,35.6,
"2013-08-19 06:42:23",172.1,36.4,
"2013-08-18 09:26:46",171.6,36.2,
"2013-08-15 06:21:01",172.7,36.6,
"2013-07-29 07:16:14",171,34.3,
"2013-07-28 07:07:45",170.5,35.4,
"2013-07-27 09:31:06",170,35.9,
"2013-07-26 07:34:55",170.4,34.7,
"2013-07-24 07:25:33",168.7,33.9,
"2013-07-23 06:16:32",170.4,34.8,
"2013-07-22 07:11:00",169.5,34.7,
"2013-07-21 06:52:10",170.5,34.9,
"2013-07-19 06:34:02",170.1,35.5,
"2013-07-18 06:43:46",169,35.1,
"2013-07-17 06:09:07",170.1,35.7,
"2013-07-16 06:34:54",169.1,36.2,
"2013-07-16 06:34:38",169.2,36.4,
"2013-07-15 06:13:57",172,35.8,
"2013-07-14 10:58:03",171.3,35.2,
"2013-07-12 06:09:43",170.3,36.3,
"2013-07-11 06:42:51",170.5,36.3,
"2013-07-10 06:23:52",171.1,35.6,
"2013-07-09 06:05:15",171.6,35.4,
"2013-07-08 06:27:53",172,35.7,
"2013-07-05 07:22:53",172.6,37.4,
"2013-07-03 06:41:09",172,36.2,
"2013-07-02 06:12:44",173,35.4,
"2013-06-29 06:55:58",171,36.3,
"2013-06-28 06:53:16",170.2,35.4,
"2013-06-25 06:20:24",169.9,35.7,
"2013-06-24 06:33:14",170.5,33.9,
"2013-06-23 08:58:18",171,34.8,
"2013-06-22 09:00:26",168.8,35.1,
"2013-06-21 07:22:40",169.2,35.5,
"2013-06-20 06:39:55",170.4,36.3,
"2013-06-18 07:05:58",170.9,35.4,
"2013-06-17 07:09:28",170.3,34.8,
"2013-06-16 13:42:44",168.7,32,
"2013-06-13 07:09:54",169.9,36.1,
"2013-06-12 06:28:14",170.6,35.9,
"2013-06-11 07:37:40",170.4,35.5,
"2013-06-10 07:02:07",171.4,35.7,
"2013-06-09 07:10:01",170.5,35.4,
"2013-06-08 08:17:04",170.5,35.8,
"2013-06-07 06:57:00",170.6,34.9,
"2013-06-06 07:12:23",171.2,35.5,
"2013-06-06 07:11:12",171.6,35.7,
"2013-06-05 07:07:25",171.4,35.1,
"2013-06-03 06:48:26",171.4,34.3,
"2013-06-02 07:43:26",171.5,34,
"2013-06-01 07:28:15",171.6,,
"2013-05-31 06:22:38",171.4,34.9,
"2013-05-29 07:40:33",172.6,35,
"2013-05-29 07:39:26",168.2,32,
"2013-05-23 07:27:39",171.2,36.1,
"2013-05-22 07:17:50",171.1,34,
"2013-05-21 07:03:39",170.2,35.9,
"2013-05-20 07:40:05",170.5,35.4,
"2013-05-17 06:56:05",170.2,36.6,
"2013-05-15 06:57:56",170,35.7,
"2013-05-13 05:53:38",170.7,36,
"2013-05-12 08:13:59",171.4,41.8,
"2013-05-12 07:45:23",169.8,35.6,
"2013-05-08 06:55:58",170.6,36.4,
"2013-05-07 06:54:06",170.9,36,
"2013-05-06 07:07:41",172.6,36.2,
"2013-05-04 07:25:00",172.6,37.6,
"2013-05-02 07:34:23",172.5,37.1,
"2013-05-01 06:55:21",172.5,37,
"2013-04-30 07:12:10",170.6,35.7,
"2013-04-29 06:56:27",171.2,35.9,
"2013-04-28 08:04:33",171.2,37.2,
"2013-04-26 07:00:51",171.8,36.7,
"2013-04-25 07:05:19",171.4,36.9,
"2013-04-18 07:03:08",172,37.1,
"2013-04-17 06:55:11",172.3,37.2,
"2013-04-16 07:22:42",172.1,37.9,
"2013-04-15 07:14:11",172.1,38.3,
"2013-04-13 07:07:11",173.5,37.7,
"2013-04-12 07:43:02",172.2,37.1,
"2013-04-11 06:43:57",172,37.4,
"2013-04-10 06:46:16",172.7,35.5,
"2013-04-09 06:43:51",173,36.5,
"2013-04-08 07:47:08",171,35,
"2013-04-05 07:40:14",173.3,38.1,
"2013-04-04 07:43:47",172.6,37.1,
"2013-04-03 07:01:29",172.8,38.2,
"2013-04-02 07:32:38",172.2,37,
"2013-04-01 07:35:33",173,37.4,
"2013-03-29 08:03:37",172.5,36.4,
"2013-03-28 06:35:10",172.1,36.2,
"2013-03-26 07:41:53",171.7,36.4,
"2013-03-25 07:17:48",172.7,37.2,
"2013-03-22 07:16:11",170.9,35.7,
"2013-03-21 07:10:28",170.4,36,
"2013-03-20 06:48:51",171.7,36.5,
"2013-03-19 08:09:27",171.5,37.3,
"2013-03-18 06:37:59",171.3,36.9,
"2013-03-17 09:12:22",172,37.1,
"2013-03-15 07:38:48",170.2,36.4,
"2013-03-14 06:27:43",171.2,35.3,
"2013-03-13 06:50:20",169.9,35.7,
"2013-03-12 07:13:59",172.2,36.1,
"2013-03-11 06:26:14",172.4,37.1,
"2013-03-10 08:55:39",172.4,36.7,
"2013-03-09 08:34:28",172,37.1,
"2013-03-08 06:55:34",173.1,37.5,
"2013-03-07 07:20:51",173.3,35.9,
"2013-03-06 06:29:03",174.3,37.2,
"2013-03-05 07:33:55",173.8,36,
"2013-03-04 07:15:49",174.7,36.9,
"2013-02-28 06:56:40",174.5,36.6,
"2013-02-27 06:35:14",174.5,37.4,
"2013-02-26 07:14:09",174.8,38.2,
"2013-02-25 06:47:18",174.9,38.1,
"2013-02-24 09:45:22",175.4,38.7,
"2013-02-23 09:06:33",173.5,38.2,
"2013-02-22 06:50:09",174.2,38.9,
"2013-02-21 07:07:04",175.7,38,
"2013-02-18 07:18:40",172.1,37.3,
"2013-02-17 08:35:12",172.2,35.2,
"2013-02-16 07:25:52",172.8,36.1,
"2013-02-15 06:37:56",171.8,38.7,
"2013-02-14 07:16:07",172,37.8,
"2013-02-13 07:09:39",171.7,37.5,
"2013-02-12 06:56:19",172,36.8,
"2013-02-11 06:32:29",173.6,36.2,
"2013-02-07 07:28:47",172.1,36.9,
"2013-02-06 07:21:44",173.7,37.3,
"2013-02-05 06:32:12",173.4,37.7,
"2013-01-31 06:47:07",172.1,25.6,
"2013-01-30 07:01:48",172.3,37.5,
"2013-01-29 06:36:08",172.5,37.1,
"2013-01-28 06:37:26",173.3,37.1,
"2013-01-26 08:36:28",172.7,41.4,
"2013-01-25 07:13:15",172.4,38.4,
"2013-01-24 07:26:32",173.1,38.1,
"2013-01-21 06:34:27",173.2,37.9,
"2013-01-20 08:34:34",173,37.9,
"2013-01-18 07:42:04",172.8,38.2,
"2013-01-15 07:11:35",172.7,38.2,
"2013-01-14 06:57:30",172.7,38.5,
"2013-01-10 06:58:41",171.5,37.9,
"2013-01-09 07:17:38",171.5,37.6,
"2013-01-08 07:04:00",171,38.2,
"2013-01-07 06:29:55",171.7,36.8,
"2012-12-21 07:27:51",170.9,36,
"2012-12-20 07:39:43",171.3,36.6,
"2012-12-18 06:53:09",171.7,36.4,
"2012-12-17 07:09:27",172.8,37.2,
"2012-12-16 08:42:37",171.4,35.7,
"2012-12-10 07:21:51",169.9,35.9,
"2012-12-06 07:26:44",170.3,36.4,
"2012-12-05 06:50:46",171.4,36.7,
"2012-12-03 07:28:09",170.4,35.8,
"2012-11-30 07:31:53",170.4,35.5,
"2012-11-29 07:10:31",168.4,35.1,
"2012-11-28 07:03:40",169.3,36.6,
"2012-11-27 06:31:17",169.9,35.8,
"2012-11-26 07:19:48",169.5,34.9,
"2012-11-24 08:25:04",169.3,34.2,
"2012-11-21 07:08:30",170,34.9,
"2012-11-19 06:41:48",167.2,33.9,
"2012-11-15 07:50:02",167.8,32.9,
"2012-11-14 06:51:48",167.9,34.6,
"2012-11-13 07:25:53",168,33.4,
"2012-11-12 06:57:55",167.3,34.9,
"2012-10-26 06:53:29",168.5,34.2,
"2012-10-25 06:20:42",168.5,33.6,
"2012-10-24 06:30:53",167.8,33.2,
"2012-10-23 06:38:16",167.7,34.7,
"2012-10-22 06:19:04",168.8,34.8,
"2012-10-21 07:34:50",168.9,36.2,
"2012-10-20 10:01:44",167.7,35,
"2012-10-19 06:55:18",168.9,35.1,
"2012-10-17 07:01:07",167.8,34.7,
"2012-10-16 06:58:53",167.5,34.1,
"2012-10-15 06:42:35",168.9,34.5,
"2012-10-12 06:16:38",167.4,34.7,
"2012-10-11 07:23:04",167.4,33.4,
"2012-10-10 07:16:58",167.9,34.2,
"2012-10-09 06:46:47",166.3,33.8,
"2012-10-08 06:48:28",167.9,34.7,
"2012-10-07 09:15:21",167.7,34.4,
"2012-10-05 07:03:29",167.2,34.1,
"2012-10-04 06:47:17",167,33.9,
"2012-10-03 06:34:29",167.9,34.4,
"2012-10-02 06:40:09",167.3,33,
"2012-10-01 06:35:14",167.5,34.2,
"2012-09-30 08:42:56",168,34.7,
"2012-09-29 07:33:29",167.3,34.8,
"2012-09-28 07:17:07",167.2,35,
"2012-09-27 06:55:49",167.7,34.7,
"2012-09-26 06:34:20",169.4,35.3,
"2012-09-25 07:08:05",167.4,33.7,
"2012-09-24 07:22:15",168.7,34.6,
"2012-09-23 08:42:05",167.2,33.1,
"2012-09-22 07:18:34",166.7,34.3,
"2012-09-21 06:37:57",166,34,
"2012-09-20 07:00:53",165.9,33.6,
"2012-09-19 06:55:01",167.4,32.7,
"2012-09-18 07:31:06",167.7,33,
"2012-09-17 06:45:23",167.5,34,
"2012-09-16 08:57:50",168.1,34.7,
"2012-09-15 07:37:35",168.1,34.3,
"2012-09-14 07:19:25",167.2,33.6,
"2012-09-13 06:37:33",167.1,34,
"2012-09-12 06:15:33",167.5,34,
"2012-09-11 06:58:58",167,34.3,
"2012-09-10 06:26:01",167.7,32.6,
"2012-09-09 05:48:34",167.9,34,
"2012-09-08 08:02:26",167.1,34.2,
"2012-09-07 07:06:33",166.3,33.9,
"2012-09-06 06:48:05",167.7,34.4,
"2012-09-05 06:39:05",168.2,34.7,
"2012-09-04 07:06:51",168.3,33.6,
"2012-09-04 07:06:34",168.2,,
"2012-09-03 08:32:34",167.7,33.6,
"2012-09-02 07:18:28",167.4,32.9,
"2012-09-01 06:56:54",168.1,33.2,
"2012-08-31 06:33:16",169.2,34.7,
"2012-08-30 07:37:28",168.7,35.4,
"2012-08-29 23:37:04",167.8,,
"2012-08-29 07:25:07",167.8,,
"2012-08-28 06:24:39",168.8,34.5,
"2012-08-26 08:53:56",167.5,32.8,
"2012-08-25 06:50:27",167.8,33.2,
"2012-08-24 06:51:41",166.7,33.2,
"2012-08-23 07:23:13",167.4,34.3,
"2012-08-22 06:51:46",168.3,34.3,
"2012-08-21 06:14:42",168.2,34.1,
"2012-08-20 07:03:53",169,33.8,
"2012-08-19 06:41:18",170,34.7,
"2012-08-18 09:21:11",169.3,35.7,
"2012-08-17 07:19:40",168.4,33,
"2012-08-17 06:32:25",169.1,35.7,
"2012-08-16 07:15:33",167.8,34.5,
"2012-08-15 07:26:44",166.1,34.2,
"2012-08-14 07:10:59",168.2,34.1,
"2012-08-13 06:51:09",167.8,33.2,
"2012-08-12 06:59:29",167.9,33.9,
"2012-08-11 10:20:07",169.4,33.3,
"2012-08-10 07:36:29",168.7,32.2,
"2012-08-09 06:36:14",167.1,34.8,
"2012-08-09 06:35:42",167,34.7,
"2012-08-08 07:27:39",168.3,34.6,
"2012-08-07 07:40:25",168.2,35.5,
"2012-08-06 07:39:19",169.4,33.9,
"2012-08-05 07:27:26",170.4,35.7,
"2012-08-03 07:36:30",169.8,33.6,
"2012-08-02 23:57:17",171.1,,
"2012-07-14 04:59:49",168.2,34.1,
"2012-07-13 06:52:54",168.3,33.8,
"2012-07-11 07:13:07",169.1,34,
"2012-07-10 07:01:57",168.5,33.9,
"2012-07-09 06:31:55",168.5,34,
"2012-07-08 08:16:17",167.7,34.3,
"2012-07-07 07:05:25",168.3,34.1,
"2012-07-06 07:06:21",169.2,35.1,
"2012-07-05 07:14:01",170.2,33.5,
"2012-07-04 09:26:11",168.4,33.6,
"2012-07-03 06:36:35",169.1,35.2,
"2012-07-02 07:26:24",168.8,33.4,
"2012-07-01 06:42:12",168.7,33.8,
"2012-06-30 07:27:02",169.4,34.5,
"2012-06-29 07:28:13",169.2,31.9,
"2012-06-29 06:40:56",170.1,34.1,
"2012-06-28 07:24:34",169.2,34.3,
"2012-06-27 07:25:47",168,33.4,
"2012-06-26 06:31:21",168.8,33.6,
"2012-06-25 06:34:46",170.6,34,
"2012-06-24 08:38:35",169.1,34.4,
"2012-06-23 07:25:47",169.4,34,
"2012-06-23 00:03:42",171.6,33.5,
"2012-06-22 06:50:36",170,33.8,
"2012-06-21 06:45:15",170.3,34.9,
"2012-06-20 06:46:08",169.3,34,
"2012-06-19 06:26:06",169.9,34.3,
"2012-06-18 06:41:11",172.6,34.4,
"2012-06-17 09:19:49",172.1,36.2,
"2012-06-16 07:25:07",169.8,34.9,
"2012-06-15 06:31:36",170.2,34.8,
"2012-06-14 07:20:42",171.2,35.8,
"2012-06-11 06:56:16",171.2,35.5,
"2012-06-10 07:58:28",171,35.5,
"2012-06-09 06:56:02",170.9,34.8,
"2012-06-08 06:19:44",169.2,35.6,
"2012-06-07 06:58:35",168.9,34.9,
"2012-06-06 07:06:25",168.2,34.9,
"2012-06-05 06:30:03",169,34.9,
"2012-06-04 07:14:30",170,35.4,
"2012-06-03 08:12:46",170,35.4,
"2012-06-02 08:34:49",170.3,35.1,
"2012-06-01 06:58:52",169.8,35.9,
"2012-05-31 07:09:45",170,35.8,
"2012-05-30 07:00:02",170.5,35.6,
"2012-05-29 06:48:55",171.3,35.8,
"2012-05-25 07:00:36",170.1,36.2,
"2012-05-24 06:55:08",169.9,34.4,
"2012-05-23 07:22:25",170.4,34.5,
"2012-05-22 07:07:06",169.8,35.2,
"2012-05-21 06:50:51",170.4,35,
"2012-05-20 07:30:35",169.9,35.5,
"2012-05-18 07:02:24",169.2,36.3,
"2012-05-17 07:04:22",170.5,36,
"2012-05-16 07:15:51",170.2,35.4,
"2012-05-15 06:53:23",170.1,35.5,
"2012-05-14 06:51:54",169.5,35.6,
"2012-05-12 08:07:36",169.3,35.8,
"2012-05-11 06:52:17",170.4,36.1,
"2012-05-10 07:12:11",168.4,34.4,
"2012-05-09 06:51:18",169.6,35.8,
"2012-05-08 07:18:33",170,35.9,
"2012-05-07 07:10:57",170.4,34.7,
"2012-05-04 06:48:48",169.1,35.1,
"2012-05-03 07:07:29",168.8,35.2,
"2012-05-02 06:48:28",169.3,34.7,
"2012-05-01 07:39:46",169.8,35.5,
"2012-04-30 07:00:37",170.1,34.9,
"2012-04-27 06:53:30",168.4,35.1,
"2012-04-26 07:15:30",169.2,35.4,
"2012-04-25 07:04:03",170.2,35.8,
"2012-04-24 07:36:05",169.4,35.8,
"2012-04-23 06:53:23",171,35.6,
"2012-04-22 09:11:29",170.2,35.4,
"2012-04-21 08:23:50",169.3,34.9,
"2012-04-20 06:54:02",170.6,36.2,
"2012-04-19 07:14:07",170.3,36.3,
"2012-04-18 06:54:23",169.6,35.8,
"2012-04-17 06:56:12",172,36,
"2012-04-13 07:07:50",170.6,35.4,
"2012-04-12 06:41:01",170.3,37,
"2012-04-11 06:59:39",171.1,36.4,
"2012-04-10 06:40:58",171.2,35.5,
"2012-04-09 07:23:24",172,36.1,
"2012-04-05 09:25:11",171,36.2,
"2012-04-04 08:51:51",170.4,36.1,
"2012-04-03 07:09:18",170.5,35.6,
"2012-04-02 06:50:30",171.7,35.3,
"2012-04-01 08:24:45",171.4,35.1,
"2012-03-30 07:09:22",170,35.8,
"2012-03-29 06:39:12",169.6,34,
"2012-03-28 07:17:27",169.1,35.9,
"2012-03-27 07:18:26",170,35.8,
"2012-03-26 07:03:13",170.9,36.6,
"2012-03-24 07:58:57",171.5,35.7,
"2012-03-23 07:12:59",171.2,36,
"2012-03-22 07:21:48",171,35.8,
"2012-03-21 07:16:06",170.9,36.1,
"2012-03-20 07:02:24",172.3,35.2,
"2012-03-19 07:00:38",171.5,35.6,
"2012-03-15 07:03:10",170.2,35.8,
"2012-03-14 07:34:26",170.2,34,
"2012-03-10 05:32:31",170.6,35.4,
"2012-03-09 06:54:40",171.1,34.6,
"2012-03-08 06:49:03",170,34.3,
"2012-03-07 07:36:57",169.1,35.9,
"2012-03-06 07:13:14",169.5,35.8,
"2012-03-05 06:27:58",171.1,35.5,
"2012-03-03 09:21:03",169.8,35.5,
"2012-03-02 06:42:54",169.6,36,
"2012-03-01 06:59:17",169.8,36.4,
"2012-02-29 04:51:23",171.4,36.2,
"2012-02-28 06:52:28",169.9,36.2,
"2012-02-27 07:05:57",171,35.8,
"2012-02-26 08:01:39",171.3,35.2,
"2012-02-23 07:08:37",170,35.6,
"2012-02-23 07:08:10",169.9,35.6,
"2012-02-22 06:04:53",170.1,34.7,
"2012-02-21 06:42:16",170.1,35.9,
"2012-02-20 07:05:49",171.1,36.1,
"2012-02-19 08:28:05",171.4,35.8,
"2012-02-18 16:50:20",171.1,34.9,
"2012-02-18 06:49:31",169.2,35.1,
"2012-02-17 06:53:29",169.9,35.3,
"2012-02-16 06:52:22",169.5,35,
"2012-02-15 07:09:05",169,35.3,
"2012-02-14 07:23:26",169.4,35.8,
"2012-02-14 07:21:51",170.1,35.9,
"2012-02-13 06:30:44",170,35.8,
"2012-02-12 08:02:00",170.5,36.5,
"2012-02-11 09:01:37",169.5,35,
"2012-02-10 06:13:44",169.8,33.9,
"2012-02-09 07:04:27",169.5,36,
"2012-02-08 06:00:53",170.9,34.5,
"2012-02-07 06:54:34",170.2,35.3,
"2012-02-06 07:12:53",171.1,37.4,
"2012-02-05 08:02:31",170.2,36,
"2012-02-04 08:02:20",170.1,36.3,
"2012-02-03 06:21:01",170.2,35,
"2012-02-02 06:37:59",169.8,34.8,
"2012-02-01 06:36:12",169.4,36.4,
"2012-01-31 07:05:06",169.6,35.5,
"2012-01-30 07:22:30",171.2,37,
"2012-01-28 09:50:07",172.1,36.6,
"2012-01-27 07:05:30",171.3,36.6,
"2012-01-26 07:05:20",170.1,36.5,
"2012-01-25 07:05:48",168.8,35.7,
"2012-01-24 07:15:31",168.8,34.9,
"2012-01-23 07:17:37",171.3,35.3,
"2012-01-22 07:22:25",170.3,36.8,
"2012-01-21 08:18:11",170.7,36.9,
"2012-01-20 07:17:16",170.1,37,
"2012-01-19 07:09:26",170,37.3,
"2012-01-18 07:05:03",169.8,36.9,
"2012-01-17 07:32:23",170.6,36.9,
"2012-01-16 07:00:32",171.8,36.5,
"2012-01-15 07:39:35",173.5,38.5,"detox starts here"
"2012-01-14 07:40:59",172.4,38.8,
"2012-01-13 07:21:09",173.4,37.7,
"2012-01-12 07:16:49",173.6,37.5,
"2012-01-11 07:09:44",173.9,38.3,
"2012-01-10 07:09:31",174.1,36.7,
"2012-01-09 07:08:57",173.1,38.4,
"2012-01-08 08:43:32",174.6,37.7,
"2012-01-07 10:00:33",173.4,36.6,
"2012-01-06 07:03:46",173.9,37.7,
"2012-01-05 19:56:02",174.7,39.2,
"2012-01-05 07:02:32",173.8,38.2,
"2012-01-04 06:29:58",174.7,37.9,
"2012-01-03 06:34:39",174.5,39.1,
"2012-01-02 08:03:59",174.7,39.1,
"2011-12-31 10:37:57",174.5,35.4,
"2011-12-30 07:40:19",173.2,37.1,
"2011-12-29 08:12:31",172.8,37.2,
"2011-12-28 07:14:13",174.2,38.7,
"2011-12-26 08:22:15",173.2,36.2,
"2011-12-24 07:34:00",172,36.7,
"2011-12-23 07:34:27",173,36.5,
"2011-12-22 07:15:38",172,37.2,
"2011-12-21 07:30:21",172.2,37.1,
"2011-12-21 00:00:04",173.7,36.1,
"2011-12-20 07:17:22",172.1,38.3,
"2011-12-19 07:24:04",171.4,37.6,
"2011-12-18 07:59:30",172.1,36.7,
"2011-12-17 21:44:15",173.6,36,
"2011-12-17 09:00:55",171.4,37.7,
"2011-12-16 07:42:11",172.8,35.9,
"2011-12-16 07:41:54",172.6,36.1,
"2011-12-15 07:20:10",172.5,38.8,
"2011-12-14 07:09:13",170.2,37.3,
"2011-12-13 07:08:39",170.3,37.7,
"2011-12-12 07:13:08",170.5,38.1,
"2011-12-11 21:05:40",171.5,36.6,
"2011-12-11 08:49:53",172.1,36.4,
"2011-12-11 00:25:16",173.8,34.4,
"2011-12-10 21:36:20",173.8,36.2,
"2011-12-10 08:00:00",171.8,,
"2011-12-10 08:00:00",171.8,,
"2011-12-10 08:00:00",171.8,,
"2011-12-10 08:00:00",171.8,,
"2011-12-10 08:00:00",171.8,,
"2011-12-10 07:57:56",172,32.9,
"2011-12-09 08:00:00",171.2,,
"2011-12-09 08:00:00",171.2,,
"2011-12-09 08:00:00",171.2,,
"2011-12-09 08:00:00",171.2,,
"2011-12-09 08:00:00",171.2,,
"2011-12-09 07:08:50",171.2,33.1,
"2011-12-08 23:13:23",172.7,33.4,
"2011-12-08 23:12:18",172.4,33.2,
"2011-12-08 22:31:53",172.2,33,
"2011-12-08 22:23:08",172,,
"2011-12-08 08:00:00",170.8,,
"2011-12-08 08:00:00",170.8,,
"2011-12-08 08:00:00",170.8,,
"2011-12-08 08:00:00",170.8,,
"2011-12-08 08:00:00",170.8,,
"2011-12-06 08:00:00",171,,
"2011-12-06 08:00:00",171,,
"2011-12-06 08:00:00",171,,
"2011-12-06 08:00:00",171,,
"2011-12-06 08:00:00",171,,
"2011-12-05 08:00:00",171,,
"2011-12-05 08:00:00",171,,
"2011-12-05 08:00:00",171,,
"2011-12-05 08:00:00",171,,
"2011-12-05 08:00:00",171,,
"2011-12-04 08:00:00",171,,
"2011-12-04 08:00:00",171,,
"2011-12-04 08:00:00",171,,
"2011-12-04 08:00:00",171,,
"2011-12-04 08:00:00",171,,
"2011-12-03 08:00:00",172.4,,
"2011-12-03 08:00:00",172.4,,
"2011-12-03 08:00:00",172.4,,
"2011-12-03 08:00:00",172.4,,
"2011-12-03 08:00:00",172.4,,
"2011-12-02 08:00:00",170.4,,
"2011-12-02 08:00:00",170.4,,
"2011-12-02 08:00:00",170.4,,
"2011-12-02 08:00:00",170.4,,
"2011-12-02 08:00:00",170.4,,
"2011-12-01 08:00:00",170.6,,
"2011-12-01 08:00:00",170.6,,
"2011-12-01 08:00:00",170.6,,
"2011-12-01 08:00:00",170.6,,
"2011-12-01 08:00:00",170.6,,
"2011-11-30 08:00:00",171.6,,
"2011-11-30 08:00:00",171.6,,
"2011-11-30 08:00:00",171.6,,
"2011-11-30 08:00:00",171.6,,
"2011-11-30 08:00:00",171.6,,
"2011-11-29 08:00:00",171.8,,
"2011-11-29 08:00:00",171.8,,
"2011-11-29 08:00:00",171.8,,
"2011-11-29 08:00:00",171.8,,
"2011-11-29 08:00:00",171.8,,
"2011-11-28 08:00:00",172.6,,
"2011-11-28 08:00:00",172.6,,
"2011-11-28 08:00:00",172.6,,
"2011-11-28 08:00:00",172.6,,
"2011-11-28 08:00:00",172.6,,
"2011-11-27 08:00:00",173,,
"2011-11-27 08:00:00",173,,
"2011-11-27 08:00:00",173,,
"2011-11-27 08:00:00",173,,
"2011-11-27 08:00:00",173,,
"2011-11-26 08:00:00",173.8,,
"2011-11-26 08:00:00",173.8,,
"2011-11-26 08:00:00",173.8,,
"2011-11-26 08:00:00",173.8,,
"2011-11-26 08:00:00",173.8,,
"2011-11-25 08:00:00",172.4,,
"2011-11-25 08:00:00",172.4,,
"2011-11-25 08:00:00",172.4,,
"2011-11-25 08:00:00",172.4,,
"2011-11-25 08:00:00",172.4,,
"2011-11-24 08:00:00",171.8,,
"2011-11-24 08:00:00",171.8,,
"2011-11-24 08:00:00",171.8,,
"2011-11-24 08:00:00",171.8,,
"2011-11-24 08:00:00",171.8,,
"2011-11-23 08:00:00",172.4,,
"2011-11-23 08:00:00",172.4,,
"2011-11-23 08:00:00",172.4,,
"2011-11-23 08:00:00",172.4,,
"2011-11-23 08:00:00",172.4,,
"2011-11-22 08:00:00",173.6,,
"2011-11-22 08:00:00",173.6,,
"2011-11-22 08:00:00",173.6,,
"2011-11-22 08:00:00",173.6,,
"2011-11-22 08:00:00",173.6,,
"2011-11-21 08:00:00",173.2,,
"2011-11-21 08:00:00",173.2,,
"2011-11-21 08:00:00",173.2,,
"2011-11-21 08:00:00",173.2,,
"2011-11-21 08:00:00",173.2,,
"2011-11-20 08:00:00",174,,
"2011-11-20 08:00:00",174,,
"2011-11-20 08:00:00",174,,
"2011-11-20 08:00:00",174,,
"2011-11-20 08:00:00",174,,
"2011-11-19 08:00:00",173.2,,
"2011-11-19 08:00:00",173.2,,
"2011-11-19 08:00:00",173.2,,
"2011-11-19 08:00:00",173.2,,
"2011-11-19 08:00:00",173.2,,
"2011-11-18 08:00:00",174,,
"2011-11-18 08:00:00",174,,
"2011-11-18 08:00:00",174,,
"2011-11-18 08:00:00",174,,
"2011-11-18 08:00:00",174,,
"2011-11-17 08:00:00",173.2,,
"2011-11-17 08:00:00",173.2,,
"2011-11-17 08:00:00",173.2,,
"2011-11-17 08:00:00",173.2,,
"2011-11-17 08:00:00",173.2,,
"2011-11-16 08:00:00",173.8,,
"2011-11-16 08:00:00",173.8,,
"2011-11-16 08:00:00",173.8,,
"2011-11-16 08:00:00",173.8,,
"2011-11-16 08:00:00",173.8,,
"2011-11-15 08:00:00",174.2,,
"2011-11-15 08:00:00",174.2,,
"2011-11-15 08:00:00",174.2,,
"2011-11-15 08:00:00",174.2,,
